,seriesuid,coordX,coordY,coordZ
368323,1.3.6.1.4.1.14519.5.2.1.6279.6001.308153138776443962077214577161,-27.516642949,38.207733656100004,-102.974155949
162456,1.3.6.1.4.1.14519.5.2.1.6279.6001.188265424231150847356515802868,106.67,57.42,-181.85
193327,1.3.6.1.4.1.14519.5.2.1.6279.6001.203741923654363010377298352671,-82.6928890957,-17.5892002182,-150.433333562
347007,1.3.6.1.4.1.14519.5.2.1.6279.6001.297433269262659217151107535012,-113.40487308700001,54.5224272321,-110.742028061
23573,1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,-52.6501432228,13.5726824968,-100.05356909
169434,1.3.6.1.4.1.14519.5.2.1.6279.6001.192256506776434538421891524301,119.56,-123.67,-182.65
490646,1.3.6.1.4.1.14519.5.2.1.6279.6001.701514276942509393419164159551,41.1751494326,33.5781296638,-193.679440048
367868,1.3.6.1.4.1.14519.5.2.1.6279.6001.307946352302138765071461362398,-43.24,75.13,-182.62
18953,1.3.6.1.4.1.14519.5.2.1.6279.6001.110678335949765929063942738609,-41.84,-122.14,-238.99
432399,1.3.6.1.4.1.14519.5.2.1.6279.6001.397522780537301776672854630421,-105.09,109.2,-207.67
371505,1.3.6.1.4.1.14519.5.2.1.6279.6001.309955999522338651429118207446,-25.15,44.05,-110.0
305183,1.3.6.1.4.1.14519.5.2.1.6279.6001.269689294231892620436462818860,97.33,-36.29,-235.77
311635,1.3.6.1.4.1.14519.5.2.1.6279.6001.272344603176687884771013620823,-30.46,-31.16,-230.17
396812,1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582,-40.93,0.35,-189.27
427798,1.3.6.1.4.1.14519.5.2.1.6279.6001.385151742584074711135621089321,40.17650401,36.15484638,-185.6489264
25466,1.3.6.1.4.1.14519.5.2.1.6279.6001.114195693932194925962391697338,-57.96,47.36,-216.21
223870,1.3.6.1.4.1.14519.5.2.1.6279.6001.220596530836092324070084384692,19.7764027406,240.905638055,-562.155851295
3269,1.3.6.1.4.1.14519.5.2.1.6279.6001.100621383016233746780170740405,119.43,136.93,-549.76
399571,1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,81.04,-142.71,-149.26
272653,1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826,131.415682197,32.7486662007,-174.02278535
278954,1.3.6.1.4.1.14519.5.2.1.6279.6001.252814707117018427472206147014,101.85,-61.13,-269.9
288556,1.3.6.1.4.1.14519.5.2.1.6279.6001.258220324170977900491673635112,100.66207185799999,42.2218962282,-206.600194553
123814,1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739,-62.42,85.53,-521.57
18804,1.3.6.1.4.1.14519.5.2.1.6279.6001.110678335949765929063942738609,-42.38,-155.69,-228.49
507883,1.3.6.1.4.1.14519.5.2.1.6279.6001.774060103415303828812229821954,-78.48460020899999,72.4780998052,-135.866875229
497549,1.3.6.1.4.1.14519.5.2.1.6279.6001.741709061958490690246385302477,-99.9353673989,16.1041948041,-233.963091986
359842,1.3.6.1.4.1.14519.5.2.1.6279.6001.303865116731361029078599241306,35.02859059,21.80808594,-146.2064418
310768,1.3.6.1.4.1.14519.5.2.1.6279.6001.272190966764020277652079081128,-113.04159083299999,-35.1221850184,-197.385380333
479826,1.3.6.1.4.1.14519.5.2.1.6279.6001.631047517458234322522264161877,26.96100543,-2.1569293480000002,-91.63202598
230466,1.3.6.1.4.1.14519.5.2.1.6279.6001.225227615446398900698431118292,85.54,24.5,-176.38
496925,1.3.6.1.4.1.14519.5.2.1.6279.6001.733642690503782454656013446707,-109.15,46.93,-255.67
207686,1.3.6.1.4.1.14519.5.2.1.6279.6001.213140617640021803112060161074,31.78057093,229.69805409999998,-598.1176332
247951,1.3.6.1.4.1.14519.5.2.1.6279.6001.233652865358649579816568545171,18.95,-10.04,-69.43
296661,1.3.6.1.4.1.14519.5.2.1.6279.6001.265133389948279331857097127422,-24.943499486100002,-28.0914182939,-105.12974306299999
303695,1.3.6.1.4.1.14519.5.2.1.6279.6001.268992195564407418480563388746,-23.748600213699998,24.353705664099998,-260.41764727
253375,1.3.6.1.4.1.14519.5.2.1.6279.6001.238042459915048190592571019348,-117.7595395,52.56480263,-109.5460413
268572,1.3.6.1.4.1.14519.5.2.1.6279.6001.246589849815292078281051154201,-102.716454758,106.27695887200001,-237.53977295299998
224746,1.3.6.1.4.1.14519.5.2.1.6279.6001.220596530836092324070084384692,73.61894152,199.4340371,-562.1170778
202043,1.3.6.1.4.1.14519.5.2.1.6279.6001.209269973797560820442292189762,28.650270847199998,-21.376396752999998,-95.3936885246
446641,1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,-85.11224481939999,22.0604195175,233.63213275099997
52441,1.3.6.1.4.1.14519.5.2.1.6279.6001.128881800399702510818644205032,-66.1248610832,9.681340666,-107.542391507
126373,1.3.6.1.4.1.14519.5.2.1.6279.6001.170921541362033046216100409521,-28.85,37.79,-51.22
420976,1.3.6.1.4.1.14519.5.2.1.6279.6001.339142594937666268384335506819,96.25845183690001,53.7133027554,-150.94702624
369429,1.3.6.1.4.1.14519.5.2.1.6279.6001.308655308958459380153492314021,-72.39,-174.03,-130.05
316056,1.3.6.1.4.1.14519.5.2.1.6279.6001.275755514659958628040305922764,-81.07,-125.72,-264.99
458499,1.3.6.1.4.1.14519.5.2.1.6279.6001.487745546557477250336016826588,70.677805429,42.586333739000004,-85.71415115180001
116121,1.3.6.1.4.1.14519.5.2.1.6279.6001.163994693532965040247348251579,25.8874988057,56.2611225453,-151.888960609
163107,1.3.6.1.4.1.14519.5.2.1.6279.6001.188376349804761988217597754952,69.86186435260001,190.654771449,-539.0413387909999
494586,1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345,-55.0047976202,152.55418990200002,-648.612385321
397168,1.3.6.1.4.1.14519.5.2.1.6279.6001.324649110927013926557500550446,-13.1352584252,81.86195052779999,-119.841642001
83768,1.3.6.1.4.1.14519.5.2.1.6279.6001.144438612068946916340281098509,19.080382225799998,36.9371698283,-127.062401335
178773,1.3.6.1.4.1.14519.5.2.1.6279.6001.197987940182806628828566429132,85.47,-97.82,-348.15
73949,1.3.6.1.4.1.14519.5.2.1.6279.6001.139889514693390832525232698200,42.53,49.22,-170.54
334641,1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,-73.02,109.88,1458.66
546743,1.3.6.1.4.1.14519.5.2.1.6279.6001.975254950136384517744116790879,-57.5638002146,32.6350676741,-119.85975329
80000,1.3.6.1.4.1.14519.5.2.1.6279.6001.142485715518010940961688015191,102.32,-109.35,-198.95
436507,1.3.6.1.4.1.14519.5.2.1.6279.6001.413896555982844732694353377538,80.0,-9.09,-151.6
149487,1.3.6.1.4.1.14519.5.2.1.6279.6001.179730018513720561213088132029,-74.23,12.69,-228.71
123255,1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047,2.26801563837,30.9507351631,-237.365640439
297002,1.3.6.1.4.1.14519.5.2.1.6279.6001.265453131727473342790950829556,-41.74,-189.43,-182.41
178023,1.3.6.1.4.1.14519.5.2.1.6279.6001.197063290812663596858124411210,-44.494390264799996,81.7347368017,-208.73397811700002
46094,1.3.6.1.4.1.14519.5.2.1.6279.6001.125124219978170516876304987559,-88.88,-154.15,-200.05
96928,1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048,-49.49,1.4,-48.4
106304,1.3.6.1.4.1.14519.5.2.1.6279.6001.159996104466052855396410079250,53.91053646,-57.96158162,-230.31952545
294502,1.3.6.1.4.1.14519.5.2.1.6279.6001.262736997975960398949912434623,-91.06,-175.84,-238.39
39133,1.3.6.1.4.1.14519.5.2.1.6279.6001.122621219961396951727742490470,107.55,-25.93,-111.96
531077,1.3.6.1.4.1.14519.5.2.1.6279.6001.905371958588660410240398317235,-30.151600233699998,8.90200615036,-97.1872729421
53648,1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950,73.86,-67.83,1038.6
289706,1.3.6.1.4.1.14519.5.2.1.6279.6001.259018373683540453277752706262,75.79,-74.65,-248.58
510922,1.3.6.1.4.1.14519.5.2.1.6279.6001.780558315515979171413904604168,42.5,-112.7,-204.06
428522,1.3.6.1.4.1.14519.5.2.1.6279.6001.387954549120924524005910602207,-38.42,-133.82,-73.82
220979,1.3.6.1.4.1.14519.5.2.1.6279.6001.219428004988664846407984058588,-70.9236058658,54.7108998033,-196.235377568
127144,1.3.6.1.4.1.14519.5.2.1.6279.6001.171667800241622018839592854574,-39.6982635504,-6.48587746423,-74.7615348979
358494,1.3.6.1.4.1.14519.5.2.1.6279.6001.303066851236267189733420290986,-80.1705360908,-91.26489764690001,-162.965384862
224546,1.3.6.1.4.1.14519.5.2.1.6279.6001.220596530836092324070084384692,-43.39585994,191.3161871,-548.3749498
359210,1.3.6.1.4.1.14519.5.2.1.6279.6001.303865116731361029078599241306,76.02,53.03,-276.84
484743,1.3.6.1.4.1.14519.5.2.1.6279.6001.669435869708883155232318480131,85.88,-54.32,-192.61
454401,1.3.6.1.4.1.14519.5.2.1.6279.6001.478062284228419671253422844986,99.39666546299999,22.9285924906,-175.84935643400001
318735,1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377,129.77,-150.34,-219.48
522612,1.3.6.1.4.1.14519.5.2.1.6279.6001.855232435861303786204450738044,91.4173280416,-78.5900377597,-245.921624716
504022,1.3.6.1.4.1.14519.5.2.1.6279.6001.756684168227383088294595834066,-99.48,-136.48,-232.5
405546,1.3.6.1.4.1.14519.5.2.1.6279.6001.330544495001617450666819906758,-36.3000816565,47.4523513329,-288.846391973
293582,1.3.6.1.4.1.14519.5.2.1.6279.6001.261678072503577216586082745513,40.31043909,-99.46548106,-203.19987509999999
46605,1.3.6.1.4.1.14519.5.2.1.6279.6001.125124219978170516876304987559,56.70321404,-127.19480359999999,-157.79911719999998
146114,1.3.6.1.4.1.14519.5.2.1.6279.6001.178391668569567816549737454720,-49.79442529,82.29154387,-175.4001428
514642,1.3.6.1.4.1.14519.5.2.1.6279.6001.803808126682275425758092691689,47.43,65.37,-212.38
46563,1.3.6.1.4.1.14519.5.2.1.6279.6001.125124219978170516876304987559,126.17474978700001,-215.39825021599998,-239.945000228
543870,1.3.6.1.4.1.14519.5.2.1.6279.6001.965620538050807352935663552285,-33.49,21.88,-150.07
376596,1.3.6.1.4.1.14519.5.2.1.6279.6001.312127933722985204808706697221,116.7,-2.09,-197.02
185147,1.3.6.1.4.1.14519.5.2.1.6279.6001.200725988589959521302320481687,65.3884655021,-298.42363031900004,-155.842760532
109905,1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,109.69006645399999,-58.324600224099996,-266.463333548
333859,1.3.6.1.4.1.14519.5.2.1.6279.6001.287966244644280690737019247886,23.41469413,35.37156869,-116.15692235
455927,1.3.6.1.4.1.14519.5.2.1.6279.6001.481278873893653517789960724156,43.4409261017,8.27722926463,-67.9978949327
79202,1.3.6.1.4.1.14519.5.2.1.6279.6001.142154819868944114554521645782,58.61,-165.76,924.5
278644,1.3.6.1.4.1.14519.5.2.1.6279.6001.252709517998555732486024866345,-63.89,-60.99,-237.99
211877,1.3.6.1.4.1.14519.5.2.1.6279.6001.215785045378334625097907422785,43.55,214.83,-654.33
387232,1.3.6.1.4.1.14519.5.2.1.6279.6001.317613170669207528926259976488,18.48,-15.66,-31.32
493988,1.3.6.1.4.1.14519.5.2.1.6279.6001.716498695101447665580610403574,23.44,-88.66,-160.89
236067,1.3.6.1.4.1.14519.5.2.1.6279.6001.227962600322799211676960828223,-1.2984563170799999,30.3414298768,-125.448577453
145078,1.3.6.1.4.1.14519.5.2.1.6279.6001.177888806135892723698313903329,82.58,152.74,-54.36
177667,1.3.6.1.4.1.14519.5.2.1.6279.6001.197063290812663596858124411210,73.91,73.91,-225.35
514973,1.3.6.1.4.1.14519.5.2.1.6279.6001.803987517543436570820681016103,72.17,-217.76,-216.69
450529,1.3.6.1.4.1.14519.5.2.1.6279.6001.463214953282361219537913355115,98.05,14.69,-261.59
510059,1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,129.459739419,11.859707879,-171.49968730700002
504092,1.3.6.1.4.1.14519.5.2.1.6279.6001.765459236550358748053283544075,72.65,104.16,-535.59
442500,1.3.6.1.4.1.14519.5.2.1.6279.6001.440226700369921575481834344455,-45.561044648599996,-196.22355576799998,-175.27000021900002
293936,1.3.6.1.4.1.14519.5.2.1.6279.6001.261700367741314729940340271960,-66.5640767217,90.49345415,-266.275168004
61596,1.3.6.1.4.1.14519.5.2.1.6279.6001.134370886216012873213579659366,-60.7398869508,-139.677864374,-58.190095558500005
190243,1.3.6.1.4.1.14519.5.2.1.6279.6001.202476538079060560282495099956,-50.71,70.94,-169.63
82493,1.3.6.1.4.1.14519.5.2.1.6279.6001.143782059748737055784173697516,-121.59443923399999,-154.08009778299999,-237.882317285
109462,1.3.6.1.4.1.14519.5.2.1.6279.6001.161067514225109999586362698069,70.1308756977,12.4992836757,-221.692470093
139078,1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518,73.32,104.63,-149.47
172022,1.3.6.1.4.1.14519.5.2.1.6279.6001.193964947698259739624715468431,16.48,66.91,-30.91
274422,1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,62.63485787,33.18666047,-74.12898662
492566,1.3.6.1.4.1.14519.5.2.1.6279.6001.712472578497712558367294720243,70.1363330999,99.7203785903,1513.19696946
277386,1.3.6.1.4.1.14519.5.2.1.6279.6001.252634638822000832774167856951,60.424899483800004,67.1512058204,-99.14060611110001
333192,1.3.6.1.4.1.14519.5.2.1.6279.6001.287966244644280690737019247886,75.7212243102,92.88733103940001,-119.27056405200001
249422,1.3.6.1.4.1.14519.5.2.1.6279.6001.235364978775280910367690540811,-66.74,20.31,-227.91
428970,1.3.6.1.4.1.14519.5.2.1.6279.6001.387954549120924524005910602207,-37.02,-232.52,-162.87
231931,1.3.6.1.4.1.14519.5.2.1.6279.6001.226456162308124493341905600418,-87.62,-19.96,-194.4
326825,1.3.6.1.4.1.14519.5.2.1.6279.6001.281967919138248195763602360723,-33.08,3.15,-80.87
456395,1.3.6.1.4.1.14519.5.2.1.6279.6001.483655032093002252444764787700,80.5972222222,-25.100694444400002,-114.030138889
382155,1.3.6.1.4.1.14519.5.2.1.6279.6001.314789075871001236641548593165,45.6,-126.79,-209.66
172939,1.3.6.1.4.1.14519.5.2.1.6279.6001.194440094986948071643661798326,72.51,-204.72,-171.25
519142,1.3.6.1.4.1.14519.5.2.1.6279.6001.837810280808122125183730411210,-33.730880686599995,-5.694666573069999,-107.31218988299999
352237,1.3.6.1.4.1.14519.5.2.1.6279.6001.300246184547502297539521283806,38.38,31.07,-74.18
89999,1.3.6.1.4.1.14519.5.2.1.6279.6001.147325126373007278009743173696,-10.72,53.97,-60.17
467882,1.3.6.1.4.1.14519.5.2.1.6279.6001.561423049201987049884663740668,-67.32,-2.79,-68.43
96330,1.3.6.1.4.1.14519.5.2.1.6279.6001.151669338315069779994664893123,-99.04,21.73,-216.09
362729,1.3.6.1.4.1.14519.5.2.1.6279.6001.306112617218006614029386065035,-68.97564625529999,-49.0968836526,-141.613669277
328606,1.3.6.1.4.1.14519.5.2.1.6279.6001.283733738239331719775105586296,79.4377280402,105.32583077700001,-170.232969214
351561,1.3.6.1.4.1.14519.5.2.1.6279.6001.300146276266881736689307479986,-65.9534002214,-101.5674708,-115.597059036
187110,1.3.6.1.4.1.14519.5.2.1.6279.6001.200841000324240313648595016964,-35.1126643086,78.4405408328,-231.124359179
338396,1.3.6.1.4.1.14519.5.2.1.6279.6001.292194861362266467652267941663,40.81,64.25,-146.91
275753,1.3.6.1.4.1.14519.5.2.1.6279.6001.250863365157630276148828903732,66.9762505536,93.52371374280001,-220.368848887
273730,1.3.6.1.4.1.14519.5.2.1.6279.6001.249450003033735700817635168066,46.9568355575,-136.665085828,-280.505820121
126120,1.3.6.1.4.1.14519.5.2.1.6279.6001.170825539570536865106681134236,-34.1619758681,-120.408267635,-168.224711219
14433,1.3.6.1.4.1.14519.5.2.1.6279.6001.108193664222196923321844991231,55.621059047399996,-39.0321335511,-105.658518736
282488,1.3.6.1.4.1.14519.5.2.1.6279.6001.254929810944557499537650429296,-120.220440689,28.398835331599997,-274.651505102
534016,1.3.6.1.4.1.14519.5.2.1.6279.6001.910757789941076242457816491305,70.59,73.9,-189.49
546145,1.3.6.1.4.1.14519.5.2.1.6279.6001.970428941353693253759289796610,-133.075382223,-39.6476833914,-215.53678181
399572,1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,-12.4762348552,-135.878000105,-97.78194926120001
314974,1.3.6.1.4.1.14519.5.2.1.6279.6001.274052674198758621258447180130,-35.1895056233,214.61791870599998,-599.5527029169999
392408,1.3.6.1.4.1.14519.5.2.1.6279.6001.323408652979949774528873200770,65.2059546338,-7.82636191719,-194.28491138200002
474978,1.3.6.1.4.1.14519.5.2.1.6279.6001.616033753016904899083676284739,78.99806113,56.19723996,-154.0676275
388643,1.3.6.1.4.1.14519.5.2.1.6279.6001.319066480138812986026181758474,125.913043495,21.5538018829,-185.099028961
542839,1.3.6.1.4.1.14519.5.2.1.6279.6001.961063442349005937536597225349,-48.59,63.98,-222.44
252415,1.3.6.1.4.1.14519.5.2.1.6279.6001.237915456403882324748189195892,94.26389978270001,39.422799781,-158.193000215
428337,1.3.6.1.4.1.14519.5.2.1.6279.6001.387954549120924524005910602207,-66.42,-161.82,-120.8
266353,1.3.6.1.4.1.14519.5.2.1.6279.6001.245546033414728092794968890929,96.11,24.39,-219.49
257917,1.3.6.1.4.1.14519.5.2.1.6279.6001.241083615484551649610616348856,59.9570587595,-264.858564316,-140.860769445
534451,1.3.6.1.4.1.14519.5.2.1.6279.6001.910757789941076242457816491305,-52.880652524300004,9.98439245527,-117.077304967
249461,1.3.6.1.4.1.14519.5.2.1.6279.6001.235364978775280910367690540811,64.332496125,30.092256555,-237.00784109999998
129393,1.3.6.1.4.1.14519.5.2.1.6279.6001.172243743899615313644757844726,-114.695984111,35.9813708344,-174.377914209
123848,1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739,-70.1850533542,227.38225586599998,-603.352415714
197048,1.3.6.1.4.1.14519.5.2.1.6279.6001.205615524269596458818376243313,57.7,70.93,-97.49
330788,1.3.6.1.4.1.14519.5.2.1.6279.6001.286422846896797433168187085942,-53.78,-58.63,-93.61
19650,1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171,-54.64,101.64,-50.89
256038,1.3.6.1.4.1.14519.5.2.1.6279.6001.240630002689062442926543993263,-36.49,10.2,-168.98
129586,1.3.6.1.4.1.14519.5.2.1.6279.6001.172243743899615313644757844726,-65.5938847713,68.8561592945,-181.139924893
434196,1.3.6.1.4.1.14519.5.2.1.6279.6001.401389720232123950202941034290,-82.51,-42.56,-207.64
398241,1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679,113.577662975,-23.608098734200002,-191.164556962
314073,1.3.6.1.4.1.14519.5.2.1.6279.6001.273525289046256012743471155680,36.77815112,190.9785998,-622.8076045
192964,1.3.6.1.4.1.14519.5.2.1.6279.6001.203425588524695836343069893813,42.69,90.72,-210.28
166918,1.3.6.1.4.1.14519.5.2.1.6279.6001.190937805243443708408459490152,36.7,-73.49,-195.64
454779,1.3.6.1.4.1.14519.5.2.1.6279.6001.479402560265137632920333093071,-91.0495296302,68.9977919401,-238.41715707400002
484511,1.3.6.1.4.1.14519.5.2.1.6279.6001.664989286137882319237192185951,91.4379264759,-35.535066070300005,-113.539519809
272876,1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826,-7.33,57.14,-124.145
333169,1.3.6.1.4.1.14519.5.2.1.6279.6001.287966244644280690737019247886,-50.05636048,41.74944088,-214.6796846
520600,1.3.6.1.4.1.14519.5.2.1.6279.6001.842317928015463083368074520378,-49.94,-69.57,-242.39
196103,1.3.6.1.4.1.14519.5.2.1.6279.6001.204802250386343794613980417281,51.8937916107,-116.888477151,-201.711217755
28664,1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,54.7964941588,55.5659106986,-290.348386742
281481,1.3.6.1.4.1.14519.5.2.1.6279.6001.254254303842550572473665729969,56.0716084869,-12.5104132579,1436.89619544
198018,1.3.6.1.4.1.14519.5.2.1.6279.6001.205993750485568250373835565680,42.75,-70.46,-222.62
328085,1.3.6.1.4.1.14519.5.2.1.6279.6001.283569726884265181140892667131,-24.286919645,15.9293050774,-171.219906998
302702,1.3.6.1.4.1.14519.5.2.1.6279.6001.268838889380981659524993261082,31.39518541,33.55796514,-126.98210870000001
481157,1.3.6.1.4.1.14519.5.2.1.6279.6001.655242448149322898770987310561,-30.144628873400002,3.1928705709500003,-259.015753528
173864,1.3.6.1.4.1.14519.5.2.1.6279.6001.194488534645348916700259325236,41.3971153846,38.8197115385,-108.04639423100001
324490,1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478,33.42,-101.14,-87.68
165169,1.3.6.1.4.1.14519.5.2.1.6279.6001.188484197846284733942365679565,41.6391527371,60.181170871099994,-187.02760201700002
157650,1.3.6.1.4.1.14519.5.2.1.6279.6001.185226274332527104841463955058,39.469572054699995,94.5918033986,-250.328915869
208736,1.3.6.1.4.1.14519.5.2.1.6279.6001.214252223927572015414741039150,-42.48898751,9.43062795,-63.71209584
475550,1.3.6.1.4.1.14519.5.2.1.6279.6001.618434772073433276874225174904,122.25039979,19.343429779,-194.041800223
349340,1.3.6.1.4.1.14519.5.2.1.6279.6001.299767339686526858593516834230,75.33,7.36,-124.69
238197,1.3.6.1.4.1.14519.5.2.1.6279.6001.229171189693734694696158152904,66.1553569293,-42.683928791999996,-166.354285928
293264,1.3.6.1.4.1.14519.5.2.1.6279.6001.261678072503577216586082745513,-72.12535663140001,-156.568958712,-157.733657874
390141,1.3.6.1.4.1.14519.5.2.1.6279.6001.320967206808467952819309001585,112.235434145,17.6376716677,-219.877379192
455039,1.3.6.1.4.1.14519.5.2.1.6279.6001.479402560265137632920333093071,95.28,26.34,-204.52
